# Rime user dictionary
#@/db_name	luwei.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	8552
#@/user_id	Mac-squirrel
duo shao 	多少	c=2 d=0.00484441 t=8552
duo tai 	多臺	c=1 d=0.000183188 t=8552
duo tian 	多天	c=1 d=0.000682328 t=8552
duo xie 	多謝	c=1 d=1.59695e-07 t=8552
duo zuo 	多做	c=0 d=5.14974e-18 t=8552
duo zuo meng 	多做夢	c=1 d=5.17556e-17 t=8552
e 	惡	c=1 d=0.364219 t=8552
e yi 	惡意	c=1 d=3.68318e-15 t=8552
en 	恩	c=3 d=5.00563e-09 t=8552
er 	二	c=1 d=6.59084e-08 t=8552
er 	兒	c=0 d=4.10223e-19 t=8552
er 	而	c=1 d=0.26054 t=8552
er bu shi 	而不是	c=1 d=0.0182243 t=8552
er qie 	而且	c=2 d=0.107528 t=8552
er tai 	二胎	c=1 d=2.22093e-05 t=8552
er yi 	而已	c=7 d=0.0181532 t=8552
fa 	發	c=4 d=1.46952 t=8552
fa ban 	法辦	c=1 d=2.76312e-16 t=8552
fa ban 	發版	c=38 d=7.42202e-06 t=8552
fa ban le 	發版了	c=5 d=9.73041e-08 t=8552
fa ban ni 	發版你	c=1 d=3.59909e-08 t=8552
fa ban zhong 	發版中	c=3 d=4.14411e-08 t=8552
fa bu 	發佈	c=4 d=0.0209256 t=8552
fa bu ji 	發佈機	c=1 d=8.29523e-08 t=8552
fa bu liao 	發不了	c=1 d=1.65496e-15 t=8552
fa che 	發車	c=1 d=3.32238e-08 t=8552
fa cuo 	發錯	c=1 d=7.91109e-09 t=8552
fa de 	發的	c=2 d=3.14387e-05 t=8552
fa dian 	發電	c=1 d=3.17727e-12 t=8552
fa fang 	發放	c=1 d=0.00404611 t=8552
fa ge 	發個	c=3 d=2.35326e-08 t=8552
fa gei 	發給	c=1 d=3.24874e-09 t=8552
fa huo 	發貨	c=2 d=1.15304e-10 t=8552
fa le 	發了	c=5 d=3.91519e-07 t=8552
fa mei 	發黴	c=1 d=6.50841e-07 t=8552
fa qi 	發起	c=1 d=1.31832e-16 t=8552
fa sheng 	發生	c=1 d=7.79066e-05 t=8552
fa sheng de 	發生地	c=1 d=3.49569e-18 t=8552
fa song 	發送	c=6 d=4.2692e-07 t=8552
fa wan 	發完	c=0 d=2.15345e-11 t=8552
fa wan ban 	發完版	c=1 d=2.63427e-13 t=8552
fa wan le 	發完了	c=4 d=0.311923 t=8552
fa wo 	發我	c=1 d=9.42406e-09 t=8552
fa xia 	發下	c=5 d=4.93087e-08 t=8552
fa xian 	發現	c=3 d=0.476161 t=8552
fa ya 	發芽	c=1 d=6.39605e-08 t=8552
fa yi ban 	發一版	c=1 d=2.63293e-07 t=8552
fa yu fa bu 	發預發佈	c=1 d=8.6995e-09 t=8552
fa zhan zhong 	發展中	c=1 d=1.10574e-06 t=8552
fan 	煩	c=1 d=2.17207e-08 t=8552
fan de sa 	范德薩	c=0 d=2.88088e-08 t=8552
fan de sa fan er 	范德薩反而	c=1 d=2.89532e-07 t=8552
fan er 	反而	c=0 d=2.88088e-08 t=8552
fan fu 	反覆	c=1 d=0.386741 t=8552
fan guo lai 	反過來	c=1 d=1.82398e-12 t=8552
fan hui 	返回	c=5 d=1.14317e-12 t=8552
fan qing 	煩請	c=1 d=0.000220415 t=8552
fan shou 	反手	c=1 d=7.21398e-12 t=8552
fan xiang 	反向	c=1 d=1.70391e-05 t=8552
fan xing 	泛型	c=1 d=8.63817e-14 t=8552
fan zheng 	反正	c=4 d=0.00885614 t=8552
fang 	放	c=1 d=9.77887e-08 t=8552
fang an 	方案	c=3 d=0.965605 t=8552
fang bian 	方便	c=1 d=1.81457e-10 t=8552
fang fa 	方法	c=2 d=0.0224829 t=8552
fang huo qiang 	防火牆	c=1 d=0.178173 t=8552
fang jia 	房價	c=1 d=7.19291e-07 t=8552
fang jia 	放假	c=1 d=6.67772e-15 t=8552
fang le 	放了	c=1 d=3.46633e-07 t=8552
fang pi 	放屁	c=2 d=4.55773e-12 t=8552
fang qi 	放棄	c=0 d=0.0759572 t=8552
fang shen me 	放什麼	c=1 d=3.43184e-07 t=8552
fang shi 	方式	c=8 d=0.366045 t=8552
fang wen 	訪問	c=13 d=0.135031 t=8552
fang zai 	放在	c=1 d=2.03995e-05 t=8552
fang zhi 	防止	c=1 d=3.32407e-14 t=8552
fei 	非	c=1 d=0.000796726 t=8552
fei chang 	非常	c=6 d=1.20557 t=8552
fei chang de 	非常的	c=1 d=0.449329 t=8552
fen 	分	c=5 d=0.000987314 t=8552
fen fen 	紛紛	c=1 d=1 t=4
fen ge fu 	分隔符	c=1 d=1 t=8552
fen kai 	分開	c=1 d=5.1347e-12 t=8552
fen san 	分散	c=1 d=4.99329e-07 t=8552
fen shu 	分數	c=2 d=1.6352e-13 t=8552
fen xiang 	分享	c=1 d=1.00327e-09 t=8552
fen yi xia 	分一下	c=1 d=0.000239969 t=8552
fen zhi 	分支	c=16 d=4.55847e-08 t=8552
fen zhong 	分鐘	c=1 d=2.37662e-08 t=8552
feng 	封	c=3 d=0.0243635 t=8552
feng 	楓	c=1 d=0.000246044 t=8552
feng 	風	c=1 d=3.72919e-14 t=8552
feng ban hao 	封版號	c=1 d=5.45035e-08 t=8552
feng jin 	封禁	c=2 d=2.36517e-05 t=8552
feng kuang 	瘋狂	c=1 d=0.0441572 t=8552
feng le 	瘋了	c=0 d=1.62977e-12 t=8552
feng liu 	風流	c=1 d=2.0615e-11 t=8552
feng zhi 	峯值	c=1 d=2.21173e-15 t=8552
fou 	否	c=1 d=1.86501e-09 t=8552
fu 	附	c=1 d=2.04169e-15 t=8552
fu hao 	符號	c=1 d=2.55025e-14 t=8552
fu he 	符合	c=1 d=6.88226e-17 t=8552
fu wu 	服務	c=1 d=0.157237 t=8552
fu wu qi 	服務器	c=10 d=0.148255 t=8552
fu za 	複雜	c=1 d=0.0288686 t=8552
fu ze 	負責	c=2 d=0.0287246 t=8552
fu ze ren 	負責人	c=1 d=1.03365e-07 t=8552
fu zhi 	複製	c=4 d=0.117291 t=8552
gai 	改	c=10 d=0.542235 t=8552
gai cheng 	改成	c=3 d=2.17904e-08 t=8552
gai dong 	改動	c=4 d=0.00373861 t=8552
gai duan kou 	改端口	c=1 d=0.00557201 t=8552
gai er 	蓋爾	c=0 d=0.000123708 t=8552
gai er le 	蓋爾了	c=1 d=0.00124328 t=8552
gai guo 	改過	c=1 d=2.1992e-07 t=8552
gai guo 	該國	c=1 d=2.13421e-07 t=8552
gai hao 	改好	c=1 d=1.15106e-08 t=8552
gai hao le 	改好了	c=1 d=1.74372e-12 t=8552
gai hua 	鈣化	c=1 d=2.11261e-05 t=8552
gai le 	改了	c=7 d=0.00124951 t=8552
gai nian 	概念	c=1 d=0.0151463 t=8552
gai si 	該死	c=1 d=1.34496e-16 t=8552
gai wei 	改爲	c=2 d=0.0807225 t=8552
gai xia 	改下	c=4 d=0.00535353 t=8552
gai yi xia 	改一下	c=1 d=0.00568457 t=8552
gan 	敢	c=1 d=2.44984e-12 t=8552
gan 	肝	c=1 d=2.10859e-12 t=8552
gan gang 	幹剛	c=1 d=2.08797e-14 t=8552
gan jin 	趕緊	c=1 d=0.0120342 t=8552
gan jing 	乾淨	c=1 d=4.7975e-07 t=8552
gan jue 	感覺	c=7 d=0.108609 t=8552
gan ma 	幹嘛	c=4 d=0.0105088 t=8552
gan nei 	肝內	c=1 d=2.10208e-05 t=8552
gan shang 	趕上	c=1 d=0.767206 t=8552
gan xie 	感謝	c=1 d=7.60089e-09 t=8552
gan xing qu 	感興趣	c=1 d=0.0147723 t=8552
gang 	剛	c=1 d=1.50784e-08 t=8552
gang bei 	崗唄	c=1 d=4.53213e-14 t=8552
gang chu lai 	剛出來	c=2 d=6.95366e-06 t=8552
gang chu lai de 	剛出來的	c=1 d=1.69247e-14 t=8552
gang gan 	槓桿	c=1 d=1.97194e-06 t=8552
gang gang 	剛剛	c=5 d=0.00165017 t=8552
gang kai shi 	剛開始	c=1 d=3.22474e-10 t=8552
gao 	搞	c=7 d=1.1476 t=8552
gao 	高	c=2 d=0.000741871 t=8552
gao bu dong 	搞不懂	c=2 d=1.59912e-16 t=8552
gao bu hao 	搞不好	c=3 d=0.0611149 t=8552
gao bu qing 	搞不清	c=1 d=2.7145e-13 t=8552
gao cuo 	搞錯	c=1 d=3.04532e-13 t=8552
gao de 	搞得	c=1 d=6.98033e-07 t=8552
gao ge 	高哥	c=6 d=1.14202e-07 t=8552
gao hao 	搞好	c=1 d=0.392586 t=8552
gao hao le 	搞好了	c=2 d=3.0225e-05 t=8552
gao ji 	高級	c=1 d=2.65252e-06 t=8552
gao jian 	高見	c=1 d=6.22203e-07 t=8552
gao jie 	告誡	c=1 d=9.86454e-17 t=8552
gao le 	搞了	c=2 d=0.0972967 t=8552
gao su 	告訴	c=1 d=6.00802e-07 t=8552
gao xiao 	高效	c=1 d=0.628135 t=8552
gao yi ge 	搞一個	c=1 d=0.000495472 t=8552
gao zhi 	告知	c=1 d=7.34472e-09 t=8552
gao zhi xia 	告知下	c=1 d=1.87436e-09 t=8552
ge 	個	c=22 d=0.718956 t=8552
ge 	哥	c=4 d=0.000276328 t=8552
ge bi 	隔壁	c=0 d=1.18285e-06 t=8552
ge ge 	各個	c=1 d=2.90232e-06 t=8552
ge shi 	格式	c=15 d=0.0352837 t=8552
ge wei 	各位	c=1 d=0.0778801 t=8552
ge xiang 	各項	c=1 d=2.64793e-15 t=8552
ge yue 	個月	c=1 d=2.27166e-06 t=8552
ge zhong 	各種	c=1 d=0.421052 t=8552
gei 	給	c=11 d=0.000319124 t=8552
gei de 	給的	c=3 d=0.346456 t=8552
gei ge 	給個	c=6 d=2.50773e-05 t=8552
gei ni 	給你	c=2 d=8.15349e-11 t=8552
gei ta 	給她	c=1 d=0.000200439 t=8552
gei wo 	給我	c=5 d=2.01614e-06 t=8552
gen 	跟	c=13 d=0.216323 t=8552
gen ben 	根本	c=3 d=0.0246199 t=8552
gen ju 	根據	c=5 d=0.000478645 t=8552
gen yi xia 	跟一下	c=1 d=3.39711e-05 t=8552
geng 	更	c=1 d=0.0231676 t=8552
geng duo 	更多	c=1 d=0.516851 t=8552
geng hao 	更好	c=1 d=2.61525e-16 t=8552
geng hou 	更厚	c=1 d=2.2232e-17 t=8552
geng nan 	更難	c=1 d=2.25449e-05 t=8552
geng niu bi 	更牛逼	c=1 d=8.74162e-07 t=8552
geng xin 	更新	c=3 d=1.84309e-05 t=8552
gong ji 	攻擊	c=1 d=3.70164e-15 t=8552
gong ju 	工具	c=4 d=0.65561 t=8552
gong ju ren 	工具人	c=1 d=1.19535e-11 t=8552
gong neng 	功能	c=9 d=0.25924 t=8552
gong shi 	公式	c=1 d=2.90479e-16 t=8552
gong shi 	工時	c=4 d=1.95616e-08 t=8552
gong si 	公司	c=2 d=0.612626 t=8552
gong zuo 	工作	c=16 d=4.89727 t=8552
gou 	夠	c=1 d=0.140858 t=8552
gou 	狗	c=1 d=0.141564 t=8552
gou qie 	苟且	c=1 d=2.96095e-06 t=8552
gou tong 	溝通	c=1 d=3.16088e-10 t=8552
gou wu che 	購物車	c=1 d=8.94586e-14 t=8552
gou zi 	鉤子	c=1 d=1.22857e-10 t=8552
gu 	股	c=1 d=3.09724e-06 t=8552
gu ding 	固定	c=1 d=0.313486 t=8552
gu ji 	估計	c=7 d=1.90675e-05 t=8552
gu lai 	古來	c=1 d=3.83284e-13 t=8552
gu piao 	股票	c=1 d=5.71501e-07 t=8552
gu shi 	股市	c=7 d=6.1942e-06 t=8552
gu suan 	估算	c=1 d=0.0206508 t=8552
gu zhang 	故障	c=18 d=0.00614382 t=8552
gu zhang dan 	故障單	c=1 d=0.000409735 t=8552
gua 	掛	c=3 d=1.16544e-07 t=8552
gua qi 	掛起	c=1 d=0.951229 t=8552
guai wu 	怪物	c=1 d=0.0106202 t=8552
guan 	管	c=2 d=6.87757e-09 t=8552
guan 	關	c=1 d=6.04122e-13 t=8552
guan bi 	關閉	c=1 d=3.00775e-14 t=8552
guan jian 	關鍵	c=1 d=3.55347e-05 t=8552
guan jian ci 	關鍵詞	c=2 d=4.11306e-09 t=8552
guan li 	管理	c=7 d=0.346402 t=8552
guan lian 	關聯	c=2 d=5.52471e-11 t=8552
guan men 	關門	c=1 d=1.54949e-05 t=8552
guan wang 	官網	c=1 d=5.54799e-11 t=8552
guan xi 	關係	c=2 d=0.0146253 t=8552
guan xia 	關下	c=1 d=3.74788e-14 t=8552
guang 	光	c=1 d=0.127454 t=8552
guang gao 	廣告	c=1 d=2.42629e-16 t=8552
guang you 	光有	c=1 d=1.30792e-11 t=8552
gui 	貴	c=2 d=0.00065886 t=8552
gui 	鬼	c=2 d=0.000652304 t=8552
gui cai 	鬼才	c=1 d=7.03707e-14 t=8552
gui fan 	規範	c=2 d=1.6072e-16 t=8552
gui hua 	規劃	c=0 d=3.85336e-18 t=8552
gui ze 	規則	c=1 d=4.94782e-17 t=8552
gun 	滾	c=1 d=7.99196e-11 t=8552
guo 	國	c=2 d=1.30837e-11 t=8552
guo 	過	c=9 d=0.692551 t=8552
guo 	郭	c=1 d=3.9879e-09 t=8552
guo bu hao 	過不好	c=1 d=1.22203e-06 t=8552
guo de 	過得	c=1 d=2.58035e-05 t=8552
guo ji 	國際	c=1 d=0.00282287 t=8552
guo jia 	國家	c=4 d=0.00276629 t=8552
guo lai 	過來	c=4 d=4.73121e-10 t=8552
guo lai de 	過來的	c=1 d=4.37476e-10 t=8552
guo le 	過了	c=1 d=1.00051e-06 t=8552
guo lia 	過倆	c=1 d=3.86005e-08 t=8552
guo lv 	過濾	c=1 d=2.55468e-05 t=8552
guo nei 	國內	c=1 d=9.80699e-07 t=8552
guo qi 	過期	c=1 d=1.67854e-05 t=8552
guo qu 	過去	c=1 d=0.000550326 t=8552
guo ran 	果然	c=2 d=0.0871609 t=8552
guo shuang 	國雙	c=1 d=4.17217e-11 t=8552
guo wai 	國外	c=1 d=0.160414 t=8552
guo yin 	過癮	c=1 d=1.42812e-16 t=8552
ha 	哈	c=0 d=0.1 t=16
ha fo 	哈佛	c=1 d=1.85155e-12 t=8552
ha ha 	哈哈	c=2 d=1.93108e-16 t=8552
ha ma pi 	哈馬屁	c=1 d=1 t=17
hai 	還	c=19 d=2.00866 t=8552
hai bu cuo 	還不錯	c=1 d=1.97623e-14 t=8552
hai bu ru 	還不如	c=1 d=5.86168e-11 t=8552
hai bu zhi dao 	還不知道	c=1 d=4.35442e-14 t=8552
hai hui 	還會	c=2 d=4.52379e-14 t=8552
hai ke yi 	還可以	c=0 d=0.0120032 t=8552
hai ke yi ba 	還可以吧	c=1 d=0.120633 t=8552
hai mei you 	還沒有	c=1 d=2.5175e-09 t=8552
hai neng 	還能	c=1 d=0.000752016 t=8552
hai neng yong 	還能用	c=1 d=1.69541e-05 t=8552
hai shi 	還是	c=32 d=2.81202 t=8552
hai xiang 	還想	c=2 d=0.000511005 t=8552
hai xing 	還行	c=0 d=0.0109154 t=8552
hai xing ba 	還行吧	c=1 d=0.109701 t=8552
hai yao 	還要	c=4 d=2.60018e-05 t=8552
hai you 	還有	c=11 d=0.00508027 t=8552
hai you ge 	還有個	c=1 d=6.33349e-10 t=8552
hai you ren 	還有人	c=1 d=3.40648e-08 t=8552
hai zai 	還在	c=1 d=7.10658e-12 t=8552
hai zi 	孩子	c=2 d=3.2782e-17 t=8552
han 	喊	c=2 d=0.000925663 t=8552
han jia 	寒假	c=1 d=0.519442 t=8552
han shu 	函數	c=0 d=2.82624e-18 t=8552
han you 	含有	c=1 d=4.75058e-09 t=8552
hang 	航	c=1 d=0.000800719 t=8552
hang ban 	航班	c=1 d=7.35846e-10 t=8552
hang hao 	行號	c=1 d=0.00154923 t=8552
hang ye 	行業	c=1 d=8.61148e-07 t=8552
hao 	好	c=23 d=0.981208 t=8552
hao 	號	c=15 d=1.1577 t=8552
hao chi 	好吃	c=1 d=1.25403e-16 t=8552
hao chu 	好處	c=1 d=0.169483 t=8552
hao de 	好的	c=60 d=0.82422 t=8552
hao di 	好滴	c=1 d=4.58562e-05 t=8552
hao duo 	好多	c=2 d=0.201897 t=8552
hao fa 	好伐	c=1 d=8.56853e-07 t=8552
hao hao 	好好	c=1 d=0.357007 t=8552
hao kan 	好看	c=1 d=0.140156 t=8552
hao le 	好了	c=0 d=1.73502e-13 t=8552
hao ma 	號碼	c=3 d=0.000168811 t=8552
hao man 	好慢	c=1 d=0.278037 t=8552
hao wan 	好玩	c=2 d=4.55174e-06 t=8552
hao xiang 	好像	c=11 d=0.332334 t=8552
hao xiao 	好笑	c=2 d=0.000504571 t=8552
he 	合	c=32 d=2.47144e-06 t=8552
he 	和	c=34 d=1.82024 t=8552
he bing 	合併	c=8 d=1.79485e-09 t=8552
he bing dai ma 	合併代碼	c=4 d=8.79608e-10 t=8552
he bu liao 	合不了	c=1 d=3.64467e-09 t=8552
he dai ma 	合代碼	c=2 d=2.27988e-10 t=8552
he guo 	合過	c=1 d=1.99541e-10 t=8552
he ni 	和你	c=1 d=7.14585e-18 t=8552
he rong 	貉絨	c=1 d=4.34022e-05 t=8552
he tong 	合同	c=2 d=8.85682e-05 t=8552
he yi ci 	合一次	c=1 d=1.42028e-10 t=8552
hei zhao 	黑照	c=1 d=2.68055e-12 t=8552
hen 	很	c=15 d=1.92403 t=8552
hen bu cuo 	很不錯	c=2 d=0.0191587 t=8552
hen da 	很大	c=1 d=0.208045 t=8552
hen di di 	很弟弟	c=1 d=0.111917 t=8552
hen dou 	很陡	c=1 d=0.215456 t=8552
hen duo 	很多	c=6 d=0.960792 t=8552
hen hao 	很好	c=1 d=2.49771e-16 t=8552
hen hao yong 	很好用	c=1 d=2.36638e-16 t=8552
hen huo 	很火	c=1 d=1.71805e-14 t=8552
hen jiu 	很久	c=1 d=0.00491728 t=8552
hen lei 	很累	c=1 d=1.43504e-14 t=8552
hen nan 	很難	c=1 d=0.320684 t=8552
hen nan shou 	很難收	c=1 d=0.551563 t=8552
hen qiang 	很強	c=1 d=0.131994 t=8552
hen shen 	很深	c=0 d=1.54255e-12 t=8552
hen you ke neng 	很有可能	c=1 d=0.0066709 t=8552
hen zheng chang 	很正常	c=1 d=9.50228e-18 t=8552
heng li 	亨利	c=1 d=8.28086e-17 t=8552
hong 	紅	c=2 d=2.61537e-08 t=8552
hong bao 	紅包	c=1 d=1.20674e-05 t=8552
hong xi bao 	紅細胞	c=1 d=2.17695e-05 t=8552
hou 	後	c=8 d=0.0765355 t=8552
hou bu 	候補	c=3 d=1.04502e-05 t=8552
hou duan 	後端	c=3 d=0.000709291 t=8552
hou hui 	後悔	c=1 d=5.53461e-12 t=8552
hou lai 	後來	c=1 d=6.46363e-14 t=8552
hou mian 	後面	c=2 d=0.000102566 t=8552
hou qu 	後去	c=1 d=1.20445e-12 t=8552
hou tai 	後臺	c=8 d=1.11717e-08 t=8552
hou xu 	後續	c=1 d=1.21049e-12 t=8552
hou xuan 	候選	c=0 d=0.099005 t=8552
hou xuan zi 	候選字	c=1 d=0.995012 t=8552
hou zhe 	後者	c=1 d=1.4059e-08 t=8552
hu lve 	忽略	c=1 d=3.36617e-15 t=8552
hu nan 	湖南	c=1 d=6.71119e-15 t=8552
hu qu 	湖區	c=1 d=0.67032 t=8552
hua 	化	c=1 d=4.47316e-07 t=8552
hua 	話	c=14 d=0.476987 t=8552
hua ji 	滑稽	c=1 d=1.13763e-17 t=8552
huai nian 	懷念	c=1 d=9.12969e-18 t=8552
huan 	換	c=2 d=9.6425e-10 t=8552
huan cheng 	換成	c=3 d=9.65001e-13 t=8552
huan cun 	緩存	c=2 d=7.73089e-14 t=8552
huan jing 	環境	c=53 d=1.42061 t=8552
huan man 	緩慢	c=3 d=8.51924e-15 t=8552
huan yuan 	還原	c=2 d=0.00387727 t=8552
huan yuan le 	還原了	c=1 d=0.00229965 t=8552
huang 	黃	c=2 d=4.01893e-06 t=8552
huang biao 	黃彪	c=2 d=3.36348e-09 t=8552
huang jin 	黃金	c=4 d=0.00541389 t=8552
hui 	會	c=12 d=0.693359 t=8552
hui bao 	彙報	c=3 d=1.22181e-07 t=8552
hui bao le 	彙報了	c=1 d=9.83238e-08 t=8552
hui bao qun 	彙報羣	c=1 d=9.93119e-08 t=8552
hui diao 	回調	c=12 d=4.72766e-12 t=8552
hui fu 	回覆	c=6 d=0.748264 t=8552
hui gun 	回滾	c=1 d=5.04519e-11 t=8552
hui jia 	回家	c=1 d=0.806541 t=8552
hui qu 	回去	c=2 d=1.50064 t=8552
hui tiao 	回調	c=1 d=2.35987e-13 t=8552
hui xian 	回顯	c=1 d=0.15259 t=8552
hui yi shi 	會議室	c=1 d=0.0131019 t=8552
hui you 	會有	c=1 d=1.29826e-12 t=8552
hui yuan 	會員	c=3 d=7.13575e-05 t=8552
hui yuan hao 	會員號	c=1 d=5.32773e-05 t=8552
hun he 	混合	c=12 d=9.99909e-13 t=8552
hun he zhi fu 	混合支付	c=1 d=1.9613e-13 t=8552
huo qu 	獲取	c=5 d=0.755784 t=8552
huo xu 	或許	c=1 d=0.759572 t=8552
huo zhe 	或者	c=17 d=2.52271 t=8552
ji 	及	c=1 d=3.78426e-10 t=8552
ji 	機	c=2 d=2.53636e-06 t=8552
ji 	雞	c=2 d=6.09406e-16 t=8552
ji ben 	基本	c=1 d=1.12245e-06 t=8552
ji dan 	雞蛋	c=1 d=1.22307e-16 t=8552
ji de 	記得	c=0 d=1.77007e-13 t=8552
ji dian 	幾點	c=2 d=2.80535e-09 t=8552
ji er 	雞兒	c=8 d=0.571369 t=8552
ji er wan yi 	雞兒玩意	c=1 d=4.1228e-18 t=8552
ji ge 	幾個	c=1 d=0.301194 t=8552
ji he 	集合	c=2 d=7.40308e-11 t=8552
ji hua 	激化	c=1 d=1.58871e-05 t=8552
ji hua 	計劃	c=2 d=1.74413e-07 t=8552
ji hui 	機會	c=1 d=2.21098e-11 t=8552
ji huo 	激活	c=4 d=2.53152e-05 t=8552
ji jin 	基金	c=1 d=5.5739e-07 t=8552
ji le 	雞肋	c=0 d=2.34164e-11 t=8552
ji lu 	記錄	c=1 d=0.398519 t=8552
ji nian 	幾年	c=1 d=9.51715e-07 t=8552
ji qi 	機器	c=4 d=0.00126584 t=8552
ji qian 	幾千	c=1 d=2.52316e-06 t=8552
ji shu 	技術	c=1 d=0.00460782 t=8552
ji suan 	計算	c=13 d=0.106562 t=8552
ji ti 	集體	c=1 d=0.0359725 t=8552
ji zai 	記在	c=1 d=1.65896e-14 t=8552
ji zhi 	機制	c=1 d=0.421052 t=8552
ji zhong 	集中	c=1 d=2.6085e-15 t=8552
ji zhu 	記住	c=1 d=0.29523 t=8552
ji zi 	機子	c=1 d=7.10295e-06 t=8552
ji zi 	集資	c=1 d=5.65814e-07 t=8552
jia 	加	c=3 d=0.000181564 t=8552
jia 	夾	c=2 d=0.0380106 t=8552
jia 	家	c=1 d=1.79251e-07 t=8552
jia ban 	加班	c=3 d=8.04153e-09 t=8552
jia duo bao 	加多寶	c=1 d=2.18259e-06 t=8552
jia gang gan 	家槓桿	c=1 d=1.76917e-06 t=8552
jia ge 	價格	c=3 d=2.9278e-13 t=8552
jia ge 	加個	c=3 d=0.000136481 t=8552
jia gong 	加工	c=1 d=2.56748e-05 t=8552
jia gou 	架構	c=8 d=6.09375e-16 t=8552
jia le 	嫁了	c=1 d=0.000177774 t=8552
jia li 	家裏	c=1 d=2.10315e-11 t=8552
jia qi 	假期	c=5 d=0.0837432 t=8552
jia qi zu 	假期組	c=2 d=1.36654e-07 t=8552
jia shang qu 	加上去	c=1 d=0.000101546 t=8552
jia shi 	駕駛	c=0 d=7.01532e-08 t=8552
jia si 	假死	c=2 d=1.91678 t=8552
jia zhang 	家長	c=1 d=0.524663 t=8552
jia zhi 	價值	c=1 d=1.95118e-11 t=8552
jian 	減	c=2 d=2.91583e-13 t=8552
jian 	見	c=1 d=0.0113902 t=8552
jian 	鍵	c=1 d=0.985112 t=8552
jian ce 	檢測	c=1 d=1.84645e-09 t=8552
jian chi 	堅持	c=2 d=0.94483 t=8552
jian dan 	簡單	c=1 d=0.0323869 t=8552
jian guo 	堅果	c=0 d=4.43861e-05 t=8552
jian guo 	見過	c=1 d=4.84984e-17 t=8552
jian guo yun 	堅果雲	c=3 d=0.942574 t=8552
jian pan 	鍵盤	c=1 d=0.0473589 t=8552
jian rong 	兼容	c=1 d=3.10684e-13 t=8552
jian rong xing 	兼容性	c=1 d=1.60163e-12 t=8552
jiang 	將	c=1 d=2.10387e-15 t=8552
jiang 	降	c=1 d=3.51871e-07 t=8552
jiang jin 	將近	c=1 d=2.53141e-15 t=8552
jiang xi 	降息	c=2 d=8.57734e-07 t=8552
jiang zi 	醬紫	c=0 d=1.52642e-06 t=8552
jiang zi ba 	醬紫吧	c=1 d=1.53407e-05 t=8552
jiao 	叫	c=3 d=0.000457245 t=8552
jiao 	教	c=1 d=0.000461975 t=8552
jiao 	腳	c=1 d=6.10401e-17 t=8552
jiao 	較	c=3 d=1.94893e-06 t=8552
jiao ben 	腳本	c=8 d=0.484158 t=8552
jiao du 	角度	c=1 d=0.130029 t=8552
jiao ji 	交集	c=2 d=7.49502e-11 t=8552
jiao jie 	交接	c=2 d=2.20945e-08 t=8552
jiao ni 	教你	c=1 d=1.83219e-06 t=8552
jiao wo 	叫我	c=1 d=0.0448245 t=8552
jiao zuo 	叫作	c=1 d=0.865022 t=8552
jie 	借	c=1 d=9.61444e-09 t=8552
jie 	姐	c=2 d=4.27599e-05 t=8552
jie 	接	c=0 d=4.44238e-15 t=8552
jie 	街	c=0 d=4.48703e-15 t=8552
jie chu 	接觸	c=1 d=3.39007e-10 t=8552
jie guo 	結果	c=8 d=0.00507764 t=8552
jie hun 	結婚	c=1 d=7.98307e-12 t=8552
jie hun sheng zi 	結婚生子	c=1 d=7.00078e-12 t=8552
jie jia ri 	節假日	c=1 d=0.438235 t=8552
jie jian 	借鑑	c=1 d=0.00427488 t=8552
jie jue 	解決	c=7 d=0.501576 t=8552
jie ke 	皆可	c=1 d=9.01091e-11 t=8552
jie kou 	接口	c=10 d=0.084163 t=8552
jie mian 	界面	c=2 d=0.255941 t=8552
jie ou 	接偶	c=1 d=3.46032e-16 t=8552
jie ri 	節日	c=1 d=0.465334 t=8552
jie san 	解散	c=2 d=0.0254969 t=8552
jie shi 	解釋	c=3 d=3.35577e-08 t=8552
jie shou 	接受	c=1 d=0.0259911 t=8552
jie shou 	接手	c=2 d=1.51542e-08 t=8552
jie suan 	結算	c=1 d=4.27852e-13 t=8552
jie suan dan 	結算單	c=20 d=0.00606792 t=8552
jie tu 	截圖	c=1 d=6.44694e-13 t=8552
jie ya 	解壓	c=3 d=0.0773867 t=8552
jin 	近	c=1 d=2.7698e-15 t=8552
jin bu 	進步	c=1 d=1.09567e-16 t=8552
jin du 	進度	c=12 d=2.27004e-07 t=8552
jin e 	金額	c=5 d=1.7561e-07 t=8552
jin ji 	緊急	c=3 d=4.93479e-09 t=8552
jin jia 	金價	c=1 d=0.00283702 t=8552
jin qu 	進去	c=1 d=0.0584257 t=8552
jin ru 	進入	c=2 d=0.26982 t=8552
jin tian 	今天	c=9 d=0.105399 t=8552
jin wan 	今晚	c=1 d=4.67015e-14 t=8552
jin xing 	進行	c=2 d=8.76407e-06 t=8552
jin zhi 	禁止	c=1 d=0.0100017 t=8552
jing 	婧	c=1 d=4.2985e-09 t=8552
jing chang 	經常	c=1 d=2.22819e-14 t=8552
jing dong 	京東	c=1 d=5.92059e-11 t=8552
jing du 	精度	c=1 d=7.93427e-14 t=8552
jing ji 	經濟	c=1 d=1.0677e-06 t=8552
jing li 	經歷	c=1 d=0.000876127 t=8552
jing li 	經理	c=3 d=2.2949e-08 t=8552
